COD_MATRICOLA_VEICOLO,DES_TARGA,DES_TARGA_PRECEDENTE,NUM_POSTI_A_SEDERE,NUM_POSTI_TOTALI_LIBRETTO,NUM_LUNGHEZZA_EFFETTIVA,NUM_MAX_CLASSE_DIMENSIONE,COD_DIMENSIONE,DES_DIMENSIONE,DES_CLASSE_DIMENSIONE,DES_NORMATIVA_INQUINANTI_CEE,COD_CARROZZERIA_MCTC,DES_CARROZZERIA_MCTC,COD_CATEGORIA_MCTC,DES_CATEGORIA_MCTC,COD_CLASSE_MCTC,DES_CLASSE_MCTC,COD_CLASSE_AMBIENTALE,DES_CLASSE_AMBIENTALE,COD_TIPO_PIANALE,DES_TIPO_PIANALE,COD_TIPO_VEICOLO,DES_TIPO_VEICOLO,COD_CARROZZERIA,DES_CARROZZERIA,COD_VERSIONE_CARROZZERIA,DES_VERSIONE_CARROZZERIA,COD_FAMIGLIA_BUS,DES_FAMIGLIA_BUS,DES_TIPO_PROPRIETA,COD_GRUPPO_VEICOLO,DES_GRUPPO_VEICOLO,COD_SCARL,DES_SCARL,COD_MARCA,DES_MARCA,COD_MODELLO,DES_MODELLO_MARCA,COD_ALIMENTAZIONE,DES_ALIMENTAZIONE,COD_STATO_VEICOLO_ATTUALE,DES_STATO_VEICOLO_ATTUALE,COD_USO_VEICOLO,DES_USO_VEICOLO,COD_ENTE_CONCEDENTE,DES_ENTE_CONCEDENTE,COD_LOTTO_CONTRATTO_BUS,DES_LOTTO_CONTRATTO_BUS,COD_DEPOSITO_BUS_ATTUALE,DES_DEPOSITO_BUS_ATTUALE,COD_DEPOSITO_BUS_ASSEGNATO,DES_DEPOSITO_BUS_ASSEGNATO,COD_SEDE_LAVORAZIONE_BUS,DES_SEDE_LAVORAZIONE_BUS,COD_PROPRIETARIO,DES_PROPRIETARIO,DES_TIPOLOGIA_PROPRIETARIO,COD_BACINO,COD_UNITA_PRODUTTIVA,COD_PRODOTTO_TRAZIONE,DES_PRODOTTO_TRAZIONE,COD_MOTORE,DAT_IMMATRICOLAZIONE,DAT_ENTRATA_SERVIZIO,DAT_USCITA_SERVIZIO,NUM_ANNI_ETA,DAT_ATTIVAZIONE_FULL_SERVICE,DAT_SCADENZA_FULL_SERVICE,DAT_INIZIO_CONTRATTO,DAT_FINE_CONTRATTO,DAT_ULTIMA_REVISIONE,DAT_SCADENZA_REVISIONE,DAT_SCADENZA_GARANZIA,DAT_ULTIMO_RIFORNIMENTO,DAT_ALIENAZIONE,DAT_AUT_ALIENAZIONE,FLG_VALIDITA,DAT_INIZIO_VALIDITA,DAT_FINE_VALIDITA,FLG_MOVIMENTO,NUM_KM_PROGR,IMP_PREZZO_ACQ,IMP_FINANZIAMENTO,IMP_VALORE_RESIDUO_ATT,FLG_LEASING,FLG_FULL_SERVICE
5018,BY970MK,null,8,44,7.72,8.00,01,CORTO,CORTO da 6.00 m a 8.00 m,EURO3 1999/96 CEE,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E3,EURO3,01,RIBASSATO TOTALMENTE,null,null,01,AUTODROMO,001,ALE',07,URBANO,PROPRIETA,025,INT/MSE - COMUNE SAN DONATO M.SE,S001,COMUNE DI SAN DONATO M.SE (AMBITO URBANO),AUT,AUTODROMO,001,7.7/3P MAN,03,GASOLIO,R,ROTTAMATO ( NO ASSICURAZIONE ),null,null,null,null,SD,Comune di San Donato,MGN,MILANO VIA MARIGNANO,MGN,MILANO VIA MARIGNANO,MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,SES,UP MISE,1,GASOLIO AUT.,0061,2002-02-13,2002-02-13,2017-11-22,24,null,null,null,null,2017-06-30,2018-06-30,2004-02-13,2017-11-22,2018-07-31,null,S,2015-01-01,2999-12-31,S,263956,145000.00,0.00,886.55,N,N
5021,BJ603FH,null,23,95,12.00,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO2 91/542 CEE-B,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E2,EURO2,02,RIBASSATO PARZIALMENTE,null,null,24,KASSBOHRER,001,MULTICLASS,07,URBANO,PROPRIETÀ,001,INT/NOR - PROVINCIA MONZA E BRIANZA,null,null,SET,SETRA,001,300NC1 MAN,03,GASOLIO,R,ROTTAMATO ( NO ASSICURAZIONE ),01,PUBBLICO DI LINEA,30,PROVINCIA DI MONZA E BRIANZA,BT,Prov. Milano Lotto 2 - Nord,MNZ,MONZA VIA ASPROMONTE,MNZ,MONZA VIA ASPROMONTE,DES,"DESIO - VIA GUIDO ROSSA, 17",AGI,AUTOGUIDOVIE,INTERNA,NOR,UP NORD,1,GASOLIO AUT.,0040,1993-01-01,2007-11-01,2011-12-01,33,null,null,null,null,null,1994-01-31,null,2010-12-22,2012-09-12,2011-12-21,S,2000-01-01,2999-12-31,S,184090,205000.00,0.00,109347.00,N,N
5025,EC383TP,null,25,83,10.50,11.30,03,NORMALE,NORMALE da 9.20 m a 11.30 m,EURO5 2006/51/CEE,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E5,EURO5,01,RIBASSATO TOTALMENTE,L1,12M,16,MERCEDES BENZ,011,CITARO C1 FACE LIFT,07,URBANO,LEASING,073,INT/TOR - URBANO,PD01,COMUNE DI PADERNO (AMBITO URBANO),MER,MERCEDES BENZ,020,O530 K,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,16,COMUNE DI PADERNO DUGNANO,GT,null,DES,DESIO VIA ROSSA,TOE,null,TOR,TORINO - STRADA DEL DROSSO 77,AGI,AUTOGUIDOVIE,INTERNA,TOR,null,1H,GASOLIO AUT/HVO,0093,2010-07-28,2010-08-06,null,15,null,null,2010-07-28,2025-09-23,2026-03-17,2027-03-31,2012-07-28,2026-07-13,null,null,S,2024-12-16,2999-12-31,S,504486,206000.00,0.00,5190.03,S,N
6110,FX312XG,null,13,22,7.36,8.00,01,CORTO,CORTO da 6.00 m a 8.00 m,627/2014C,CV,A UN PIANO E PIANALE RIBASSATO,M2,MINIBUS,A,CLASSE A,E6,EURO6,02,RIBASSATO PARZIALMENTE,C1,BUSSINO,16,MERCEDES BENZ,022,CITY 45,07,URBANO,LEASING,131,EVO/PAV - COMUNE DI PAVIA,P001,COMUNE DI PAVIA (AMBITO URBANO),MER,MERCEDES BENZ,021,O516NF SPRINTER,03,GASOLIO,V,VENDUTO ( NO ASSICURAZIONE ),01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PV,Pavia Urbano,PVU,null,PVU,null,PAV,PAVIA - STRADA CAMPEGGI 17,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0186,2019-09-05,2019-10-20,2024-05-01,6,2020-10-01,2026-12-31,null,null,2023-07-19,2024-07-31,2023-09-04,2024-03-10,null,null,S,2020-10-01,2999-12-31,S,134210,119500.00,0.00,55858.69,N,S
6299,ET242ZT,null,10,20,7.36,8.00,01,CORTO,CORTO da 6.00 m a 8.00 m,595/2009*64/2012A,CV,A UN PIANO E PIANALE RIBASSATO,M2,MINIBUS,A,CLASSE A,E6,EURO6,02,RIBASSATO PARZIALMENTE,M1,MI08,48,VDL BUS VENLO,001,MIDCITY,07,URBANO,PROPRIETA',031,INT/PAV - COMUNE DI PAVIA,P002,COMUNE DI VOGHERA (AMBITO URBANO),VDL,VDL,001,MB 906,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PV,Pavia Urbano,PVU,null,PVU,null,PAV,PAVIA - STRADA CAMPEGGI 17,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0189,2014-12-04,2018-04-01,null,11,null,null,null,null,2025-10-27,2026-10-31,2016-12-03,2026-06-11,null,null,S,2023-09-11,2999-12-31,S,339943,125000.00,0.00,22807.24,N,N
6503,FN118NJ,null,28,110,12.14,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO6 595/2009*67/2014C,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E6,EURO6,01,RIBASSATO TOTALMENTE,M2,MI12,16,MERCEDES BENZ,018,CITARO C2 STEP3,07,URBANO,PROPRIETA,131,EVO/PAV - COMUNE DI PAVIA,P001,COMUNE DI PAVIA (AMBITO URBANO),MER,MERCEDES BENZ,015,O530 N3,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PV,Pavia Urbano,VOG,VOGHERA,PVU,null,PAV,PAVIA - STRADA CAMPEGGI 17,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0173,2018-03-23,2018-03-31,null,8,2018-03-23,2030-03-22,null,null,2025-10-06,2026-10-31,2020-03-22,2026-07-06,null,null,S,2018-01-01,2999-12-31,S,380696,200383.02,0.00,73071.88,N,S
6543,FN127NJ,null,28,110,12.14,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO6 595/2009*67/2014C,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E6,EURO6,01,RIBASSATO TOTALMENTE,S2,ATM12B,16,MERCEDES BENZ,018,CITARO C2 STEP3,07,URBANO,PROPRIETA,128,EVO/SMS - SUBAFFIDI ATM (SUD),M001,COMUNE DI MILANO (SUBAPPALTO ATM),MER,MERCEDES BENZ,015,O530 N3,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,10,COMUNE DI MILANO,SS,Subaffidamenti Sud  ATM,LCH,LACCHIARELLA (DEPOSITO),LCH,LACCHIARELLA (DEPOSITO),LCH,LACCHIARELLA - SS105 VIA MILANO 5/7,AGI,AUTOGUIDOVIE,INTERNA,SMS,ATM SO,1H,GASOLIO AUT/HVO,0173,2018-03-23,2018-03-31,null,8,2018-03-23,2030-03-22,null,2025-03-13,2026-04-15,2027-04-30,2020-03-22,2026-07-15,null,null,S,2026-04-17,2999-12-31,S,372478,200383.02,0.00,73156.69,S,S
6692,EC587BK,null,27,98,11.95,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,null,CE,A UN PIANO E PIANALE RIBASSATO,M3,AUTOBUS,I,CLASSE I,E5,EURO5,null,null,M2,MI12,16,MERCEDES BENZ,011,CITARO C1 FACE LIFT,07,URBANO,LOCAZIONE,031,INT/PAV - COMUNE DI PAVIA,P001,COMUNE DI PAVIA (AMBITO URBANO),MER,MERCEDES BENZ,015,O530 N3,null,null,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PV,Pavia Urbano,PVU,null,PVU,null,PAV,PAVIA - STRADA CAMPEGGI 17,DOL,DOLOMITI BUS,INTERNA,PAV,UP PAVIA,1,GASOLIO AUT.,null,2010-06-24,2025-12-03,null,16,null,null,null,null,2026-03-19,2027-03-31,null,2026-06-24,null,null,S,2025-12-01,2999-12-31,S,517423,0.00,0.00,0.00,N,N
7102,FY763SD,null,44,46,8.02,9.20,02,MEDIO,MEDIO da 8.00 m a 9.20 m,627/2014C,null,null,M3,AUTOBUS,null,null,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),M1,MI08,54,FENIKSBUS,null,null,11,SCUOLA BUS,PROPRIETA,032,INT/PAV - COMUNE DI VOGHERA,P002,COMUNE DI VOGHERA (AMBITO URBANO),IVE,IVECO,039,70 C15,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,VH,Voghera Urbano,VOG,VOGHERA,VGS,null,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0209,2019-12-20,2020-01-07,null,6,null,null,null,null,2026-07-14,2027-07-31,2021-12-19,2026-06-08,null,null,S,2019-01-01,2999-12-31,S,103923,83000.00,0.00,36079.87,N,N
7500,BF628FY,null,8,9,5.59,6.00,00,CORTISSIMO,CORTISSIMO da 0.00 m a 6.00 m,EURO2 94/12,CU,A UN PIANO,M3,AUTOBUS,A,CLASSE A,E2,EURO2,03,RIALZATO (PIANALE MAX 87 CM),null,null,16,MERCEDES BENZ,003,2.9 VAN (CDI),05,NOLEGGIO CON CONDUCENTE,PROPRIETA,061,INT/ADD - ATIPICO UNITÀ CREMASCA,null,null,MER,MERCEDES BENZ,003,312 DK,03,GASOLIO,R,ROTTAMATO ( NO ASSICURAZIONE ),null,null,null,null,SC,null,CRM,CREMA (PIP),CRM,CREMA (PIP),MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,ADD,null,1,GASOLIO AUT.,0067,1997-10-16,1997-10-16,2015-06-09,28,null,null,null,null,2015-05-28,2016-05-31,null,2015-06-17,2018-07-31,null,S,2000-01-01,2999-12-31,S,320937,17559.53,0.00,231.16,N,N
7501,CF469WC,MI9F5813,57,58,12.00,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,null,CQ,AUTOBUS A UN PIANO,M3,AUTOBUS,III,CLASSE III,E0,EURO0,03,RIALZATO (PIANALE MAX 87 CM),null,null,19,ORLANDI,002,POKER,05,NOLEGGIO CON CONDUCENTE,PROPRIETA,061,INT/ADD - ATIPICO UNITÀ CREMASCA,null,null,IVE,IVECO,003,370.12.30,03,GASOLIO,R,ROTTAMATO ( NO ASSICURAZIONE ),02,NOLEGGIO CON CONDUCENTE,10,COMUNE DI MILANO,null,null,SCM,null,SCM,null,MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,ADD,null,1,GASOLIO AUT.,0001,1987-10-28,1987-10-28,2008-07-30,38,null,null,null,null,2006-03-22,2007-03-31,null,2007-04-16,2008-07-30,null,S,2000-01-01,2999-12-31,S,1014322,0.00,0.00,0.00,N,N
7507,MI3S8791,null,55,56,12.00,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,null,CQ,AUTOBUS A UN PIANO,M3,AUTOBUS,III,CLASSE III,E0,EURO0,03,RIALZATO (PIANALE MAX 87 CM),null,null,19,ORLANDI,001,DOMINO GT,05,NOLEGGIO CON CONDUCENTE,PROPRIETA,061,INT/ADD - ATIPICO UNITÀ CREMASCA,null,null,IVE,IVECO,003,370.12.30,03,GASOLIO,V,VENDUTO ( NO ASSICURAZIONE ),02,NOLEGGIO CON CONDUCENTE,10,COMUNE DI MILANO,null,null,TRB,null,TRB,null,MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,ADD,null,1,GASOLIO AUT.,0001,1990-11-08,1990-11-08,2008-01-30,35,null,null,null,null,2007-03-03,2008-03-31,null,2008-01-29,2009-03-02,2009-02-23,S,2000-01-01,2999-12-31,S,961922,0.00,0.00,0.00,N,N
7519,FF820DC,BV150CN,51,53,12.00,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO2 96/01,CQ,AUTOBUS A UN PIANO,M3,AUTOBUS,III,CLASSE III,E2,EURO2,03,RIALZATO (PIANALE MAX 87 CM),null,null,13,MAN NUTZFAHRZEUGE,001,LION'S COACH,05,NOLEGGIO CON CONDUCENTE,PROPRIETA,061,INT/ADD - ATIPICO UNITÀ CREMASCA,null,null,MAN,MAN NUTZFAHRZEUGE,006,RH403,03,GASOLIO,V,VENDUTO ( NO ASSICURAZIONE ),null,null,null,null,SC,null,MGN,MILANO VIA MARIGNANO,MGN,MILANO VIA MARIGNANO,MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,ADD,null,1,GASOLIO AUT.,0051,2001-04-27,2001-04-27,2018-02-27,25,null,null,null,null,2017-06-30,2018-06-30,2003-04-27,2018-02-27,2019-07-11,null,S,2000-01-01,2999-12-31,S,838720,193671.34,0.00,2392.15,N,N
7540,EB167NN,CB145SP,49,51,12.00,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO1 91/542 CEE-A,CQ,AUTOBUS A UN PIANO,M3,AUTOBUS,III,CLASSE III,E1,EURO1,03,RIALZATO (PIANALE MAX 87 CM),null,null,10,IKARUS EGYEDI,01,E 96,05,NOLEGGIO CON CONDUCENTE,PROPRIETA,061,INT/ADD - ATIPICO UNITÀ CREMASCA,null,null,SCA,SCANIA,004,KFT 396/1-H,03,GASOLIO,V,VENDUTO ( NO ASSICURAZIONE ),02,NOLEGGIO CON CONDUCENTE,19,COMUNE DI SPINO D'ADDA,SC,null,SCM,null,SCM,null,MGN,MILANO - VIA MARIGNANO 77,AGI,AUTOGUIDOVIE,INTERNA,ADD,null,1,GASOLIO AUT.,0070,1996-03-15,1996-03-15,2012-04-01,30,null,null,null,null,2011-11-25,2012-11-30,null,2012-01-13,2012-07-17,null,S,2000-01-01,2999-12-31,S,681050,19000.00,0.00,11582.40,N,N
7551,FY785SD,null,19,20,7.13,8.00,01,CORTO,CORTO da 6.00 m a 8.00 m,627/2014C,CW,A UN PIANO,M3,AUTOBUS,B,CLASSE B,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),M1,MI08,30,IVECO,009,DAILY LINE,05,NOLEGGIO CON CONDUCENTE,LEASING,405,ORE/PAV - PROVINCIA PAVIA (EXTRA),D099,CITTA' METROPOLITANA MILANO (SERVIZIO DA NOLEGGIO),IVE,IVECO,042,A60 P18/C,03,GASOLIO,E,ESERCIZIO,02,NOLEGGIO CON CONDUCENTE,34,CITTA' METROPOLITANA MILANO,PX,Pavia Extraurbano,BRO,BRONI,BRO,BRONI,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0210,2020-01-08,2020-01-30,null,6,2020-01-08,2028-01-07,2020-11-27,2026-11-28,2026-07-14,2027-07-31,null,2026-07-05,null,null,S,2025-09-12,2999-12-31,S,199722,83000.00,0.00,36358.74,S,S
7556,EG203HM,null,61,61,13.03,15.00,07,SUPERLUNGO 3 ASSI,SUPERLUNGO 3 ASSI da 13.00 m a 15.00 m,null,null,null,M3,AUTOBUS,null,null,E5,EURO5,03,RIALZATO (PIANALE MAX 87 CM),S1,14M,null,null,null,null,05,NOLEGGIO CON CONDUCENTE,PROPRIETA,066,INT/PAV - ATIPICO PAVIA,P102,PROVINCIA DI PAVIA (SERVIZIO DI NOLEGGIO),SET,SETRA,011,S416UL,null,null,E,ESERCIZIO,03,USO PROPRIO,99,VARI,SP,null,PAV,PAVIA CAMPEGGI,PAV,PAVIA CAMPEGGI,PAV,PAVIA - STRADA CAMPEGGI 17,DOL,DOLOMITI BUS,INTERNA,PAV,null,1H,GASOLIO AUT/HVO,null,2011-05-02,2024-10-09,null,15,null,null,null,null,2026-02-12,2027-02-28,null,2026-07-12,null,null,S,2024-10-09,2999-12-31,N,386938,0.00,0.00,0.00,S,N
8297,EY933RM,null,27,38,8.42,9.20,02,MEDIO,MEDIO da 8.00 m a 9.20 m,595/2009*64/2012A,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),C1,BUSSINO,45,CAR IND,002,P75,04,INTERURBANO,PROPRIETA',032,INT/PAV - COMUNE DI VOGHERA,P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),ISU,ISUZU,001,N2R 75D,03,GASOLIO,R,ROTTAMATO ( NO ASSICURAZIONE ),01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,VH,Voghera Urbano,VOG,VOGHERA,VOG,VOGHERA,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1,GASOLIO AUT.,0201,2015-04-08,2018-04-01,2025-09-22,11,null,null,null,null,2021-10-29,2022-10-31,2017-04-07,2022-09-27,2026-05-28,null,S,2019-12-04,2999-12-31,S,259333,89000.00,0.00,14905.61,N,N
8301,FM538BA,null,43,68,10.76,11.30,03,NORMALE,NORMALE da 9.20 m a 11.30 m,627/2014C,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),L3,MI10T,30,IVECO,006,CROSSWAY 10.8 NORMAL FLOOR,04,INTERURBANO,PROPRIETA,305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,VOG,VOGHERA,VOG,VOGHERA,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0184,2018-03-20,2018-03-25,null,8,2018-03-21,2030-03-20,null,null,2025-11-07,2026-11-30,2020-03-19,2026-07-15,null,null,S,2018-01-01,2999-12-31,S,472725,170500.00,0.00,66746.51,N,S
8307,FM544BA,null,43,68,10.76,11.30,03,NORMALE,NORMALE da 9.20 m a 11.30 m,627/2014C,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),L3,MI10T,30,IVECO,006,CROSSWAY 10.8 NORMAL FLOOR,04,INTERURBANO,PROPRIETA,305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,VOG,VOGHERA,VOG,VOGHERA,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0184,2018-03-21,2018-03-25,null,8,2018-03-21,2030-03-20,null,null,2026-02-19,2027-02-28,2020-03-20,2026-07-14,null,null,S,2018-01-01,2999-12-31,S,467722,170500.00,0.00,78050.62,N,S
8309,FM546BA,null,43,68,10.76,11.30,03,NORMALE,NORMALE da 9.20 m a 11.30 m,627/2014C,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),L3,MI10T,30,IVECO,006,CROSSWAY 10.8 NORMAL FLOOR,04,INTERURBANO,PROPRIETA,305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,SNZ,SANNAZZARO DE' BURGONDI,VOG,VOGHERA,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0184,2018-03-21,2018-03-25,null,8,2018-03-21,2030-03-20,null,null,2026-02-27,2027-02-28,2020-03-20,2026-07-15,null,null,S,2018-01-01,2999-12-31,S,465813,170500.00,0.00,88716.96,N,S
8316,FV269ZW,null,41,64,10.76,11.30,03,NORMALE,NORMALE da 9.20 m a 11.30 m,627/2014C,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),L3,MI10T,30,IVECO,006,CROSSWAY 10.8 NORMAL FLOOR,04,INTERURBANO,PROPRIETA,305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,VRZ,VARZI,VRZ,VARZI,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0184,2019-03-15,2019-03-26,null,7,2019-03-15,2031-03-14,null,null,2025-11-14,2026-11-30,2021-03-14,2026-07-14,null,null,S,2019-03-01,2999-12-31,S,375157,170500.00,0.00,102157.84,N,S
8504,FT692GT,null,49,82,12.14,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,EURO6 595/2009*64/2012A,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),MB,MI12B,16,MERCEDES BENZ,017,INTOURO RESTYLING,04,INTERURBANO,PROPRIETA,105,EVO/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),MER,MERCEDES BENZ,024,O560 U,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,VIG,VIGEVANO,CHG,CHIGNOLO PO,PAV,PAVIA - STRADA CAMPEGGI 17,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0169,2019-02-06,2019-03-01,null,7,2019-02-06,2031-02-06,null,null,2025-10-20,2026-10-31,2021-02-05,2026-07-13,null,null,S,2019-01-01,2999-12-31,S,390345,174099.29,0.00,80604.99,N,S
8520,GB607AM,null,51,74,12.10,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,595/2009*64/2012A,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),B4,MI12T,30,IVECO,007,CROSSWAY 12 NORMAL FLOOR,04,INTERURBANO,PROPRIETA',305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,03,GASOLIO,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,BRO,BRONI,BRO,BRONI,VOG,VOGHERA - VIA ORIOLO 21,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,1H,GASOLIO AUT/HVO,0196,2020-08-07,2020-09-10,null,5,2020-08-07,2032-08-06,null,null,2026-04-21,2027-04-30,2022-08-06,2026-07-16,null,null,S,2019-01-01,2999-12-31,S,321563,211700.00,0.00,109108.34,N,S
8556,HA356BD,null,51,73,12.10,12.40,04,LUNGO,LUNGO da 11.30 m a 12.40 m,null,CI,A UN PIANO,M3,AUTOBUS,II,CLASSE II,E6,EURO6,03,RIALZATO (PIANALE MAX 87 CM),MB,MI12B,30,IVECO,019,CROSSWAY CNG,04,INTERURBANO,PROPRIETA,305,IVE/PAV - PROVINCIA PAVIA (EXTRA),P101,PROVINCIA DI PAVIA (AMBITO EXTRAURBANO),IVE,IVECO,031,CBCW3/00,null,null,E,ESERCIZIO,01,PUBBLICO DI LINEA,53,AGENZIA PER TPL MI - MB - LO - PV,PX,Pavia Extraurbano,PAV,PAVIA CAMPEGGI,PAV,PAVIA CAMPEGGI,PAV,PAVIA - STRADA CAMPEGGI 17,AGI,AUTOGUIDOVIE,INTERNA,PAV,UP PAVIA,2,METANO,null,2025-10-01,2026-04-14,null,0,2026-05-01,2036-05-01,null,null,null,2026-10-31,null,null,null,null,S,2026-04-16,2999-12-31,S,0,280000.00,0.00,0.00,null,S
